label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23
F#,0.18453401,0.13890997,0.12597506,0.08358857,0.113769844,0.3763359,0.92104435,0.1687147,0.28142712,0.17697088,0.1978683,0.21282646,0.21912873,0.16029431,0.1483625,0.101160474,0.12086551,0.062039133,0.20909822,0.1949345,0.14430568,0.21473733,0.29278648,0.258671
F#,0.3431936,0.920084,0.4937805,0.12262942,0.20356622,0.5584506,0.26902336,0.1345193,0.3860049,0.24914141,0.26237717,0.42447576,0.28184456,0.1718691,0.114873186,0.13029072,0.062569365,0.20439087,0.11575345,0.1698807,0.28585976,0.21199338,0.32882318,0.32622638
F#,0.26339656,0.885332,0.33860928,0.10320635,0.3854765,0.6754498,0.20623244,0.09944512,0.36987293,0.21199949,0.15576114,0.29988238,0.2877508,0.16380219,0.1245821,0.13158886,0.23925875,0.20961268,0.079707704,0.12780218,0.29088435,0.17641157,0.19427972,0.28719342
F#,0.14546289,0.97594774,0.8375618,0.10408371,0.0683688,0.07789011,0.6579527,0.31216422,0.16394986,0.13011406,0.29616553,0.19759788,0.25144732,0.07875545,0.068603866,0.18488424,0.12041033,0.1270146,0.15220183,0.11057615,0.19813137,0.140324,0.27640516,0.23635952
F#,0.11907951,0.9597313,0.8471778,0.0809304,0.07200903,0.06449138,0.66807634,0.32279524,0.13127927,0.103394315,0.3232849,0.19693494,0.22858486,0.09014393,0.09768271,0.15968859,0.16368343,0.111272655,0.19880462,0.120952435,0.20553888,0.13876414,0.21211262,0.22403963
F#,0.1878293,0.8571865,0.78517747,0.09556968,0.07703413,0.087546036,0.6137745,0.3860015,0.197811,0.16002691,0.32793906,0.27819538,0.2589009,0.23109502,0.16747916,0.14948913,0.12136899,0.13834903,0.17174847,0.2037487,0.30185708,0.23109291,0.2745845,0.285421
F#,0.21972886,0.82719684,0.5788253,0.0909474,0.0749729,0.08595174,0.47734746,0.2966489,0.1562073,0.15301691,0.38490173,0.34874538,0.2805552,0.27809387,0.20047623,0.13362722,0.11643649,0.1078469,0.23618756,0.13851337,0.21622242,0.2156617,0.31593177,0.3498113
F#,0.26398826,0.9165292,0.6262011,0.08845958,0.08412694,0.103103384,0.67556804,0.3641353,0.17123263,0.16448155,0.5376958,0.40407148,0.2920297,0.16529526,0.12826294,0.104858875,0.11081856,0.10255543,0.21106026,0.13372484,0.17474672,0.1938797,0.25966015,0.30084926
F#,0.2906537,0.8750798,0.6049792,0.094479024,0.092071764,0.11103017,0.63696307,0.37751308,0.19741607,0.19429983,0.56476057,0.5104982,0.28620303,0.19150639,0.12817712,0.102785565,0.09069323,0.1066789,0.23454916,0.124411725,0.21435802,0.23167647,0.24916163,0.33264983
F#,0.26797605,0.73082346,0.48581883,0.10744471,0.08670899,0.10081445,0.6259001,0.35600573,0.22139801,0.19977945,0.78722227,0.5029688,0.28367373,0.21436594,0.15881842,0.13425322,0.103997774,0.102025315,0.28605783,0.13479139,0.22256938,0.19399479,0.21730672,0.29711774
F#m,0.15830249,0.9690767,0.17393468,0.08957356,0.09914906,0.089748584,0.55681413,0.14867993,0.16429879,0.3181714,0.16199307,0.17524123,0.25032675,0.08673817,0.26129848,0.16861165,0.17558944,0.14224134,0.10846581,0.24608499,0.26064357,0.19650058,0.25763255,0.2974903
F#m,0.17695291,0.26035383,0.1557206,0.09496233,0.09757762,0.10816413,0.89590424,0.15806289,0.19699745,0.5237148,0.18952692,0.18794987,0.21531057,0.2313224,0.2087191,0.12015947,0.10669883,0.14420515,0.20931132,0.20369409,0.26317275,0.2769838,0.21084619,0.23761646
F#m,0.16258645,0.27039942,0.15953799,0.08412749,0.07607896,0.100106396,0.96749836,0.14333247,0.17866388,0.16406256,0.16361752,0.17615393,0.23248237,0.25065488,0.21499377,0.11092583,0.11091057,0.12630062,0.115613446,0.14933039,0.15443681,0.17809796,0.19758904,0.24866398
F#m,0.16800322,0.24459288,0.13103408,0.085965835,0.07919129,0.10434785,0.9132945,0.1416219,0.20194799,0.21901691,0.17574964,0.19857074,0.26184842,0.20032825,0.1821282,0.13583538,0.13225666,0.13895003,0.1996574,0.183718,0.28005692,0.29685262,0.25759476,0.31455812
F#m,0.1466696,0.26953495,0.14645012,0.079106174,0.06699383,0.101034515,0.90803117,0.1284712,0.15878887,0.28985277,0.17759499,0.1955598,0.24388632,0.27534598,0.24333201,0.13036074,0.10169125,0.13844632,0.20808871,0.15998386,0.21768583,0.34598413,0.27649495,0.31138748
F#m,0.17350723,0.2991588,0.14706875,0.10647385,0.09052279,0.107160054,0.89367664,0.13327175,0.18776281,0.37425768,0.19748005,0.19469403,0.27543864,0.25138503,0.21545906,0.1924649,0.12725176,0.166084,0.23083138,0.20507906,0.27773505,0.23093432,0.31801555,0.28771332
F#m,0.12259326,0.2118476,0.117848694,0.069445536,0.07011213,0.099121556,0.9299253,0.11302003,0.13073756,0.15248817,0.15436485,0.13239451,0.21972528,0.29310176,0.21593109,0.112149864,0.13684328,0.17669739,0.1782497,0.16272558,0.24054986,0.25287527,0.2832564,0.22538996
F#m,0.23424059,0.55001414,0.17805086,0.10134784,0.13421942,0.11193607,0.81110036,0.16351566,0.23232074,0.8125432,0.28025818,0.38076514,0.2511467,0.25349072,0.15943375,0.114564896,0.10734859,0.10824341,0.21161307,0.20514482,0.2646406,0.16256797,0.2727659,0.34375182
F#m,0.26147792,0.5806208,0.18667516,0.13008147,0.1411001,0.1453366,0.87189335,0.1541544,0.2585189,0.63462913,0.25423187,0.33207923,0.29473072,0.2757279,0.1858814,0.15498179,0.11618006,0.16811419,0.1893286,0.18033434,0.25384954,0.23708974,0.2318051,0.2993906
F#m,0.20509405,0.60277444,0.18376781,0.10213625,0.13505955,0.1305133,0.8919135,0.14752547,0.21007437,0.67001903,0.24346681,0.25947973,0.25416818,0.28236473,0.22288267,0.1275799,0.12934257,0.13996102,0.16448238,0.17930101,0.22500487,0.25220904,0.23853292,0.2600993
F#m,0.3391631,0.48069736,0.25368166,0.19089225,0.17339648,0.15628348,0.8394708,0.28671393,0.38712507,0.4784817,0.33833373,0.33204755,0.23346712,0.25587663,0.1598272,0.1470882,0.11071175,0.10796856,0.27727792,0.18319063,0.20474674,0.12760273,0.25587147,0.26034355
F#m,0.15150844,0.9574622,0.17637408,0.077466205,0.08853736,0.07599119,0.49127108,0.14868481,0.17254686,0.3995014,0.14134625,0.1350805,0.22829899,0.11871451,0.17728832,0.12335499,0.14929898,0.10752375,0.11435111,0.20481001,0.22133449,0.2635639,0.22199573,0.19843325
F#m,0.21536592,0.3699025,0.16377908,0.110609196,0.10603709,0.1101351,0.8702132,0.19760408,0.2726138,0.36248022,0.2535389,0.2606628,0.18233888,0.2731378,0.14271349,0.11675108,0.0895658,0.09290785,0.25272578,0.19579948,0.23871706,0.16677554,0.23129243,0.27592102
F#m,0.22112949,0.35720566,0.176565,0.11578114,0.12211125,0.12275297,0.8753224,0.17334214,0.2482543,0.32696423,0.26828298,0.24046849,0.19909647,0.27569368,0.16449437,0.104333825,0.13247192,0.101392515,0.25038278,0.16589592,0.22360273,0.17631789,0.25092596,0.22772154
F#m,0.19376265,0.3344251,0.1489802,0.091687284,0.08018133,0.0925936,0.87296087,0.18059443,0.20738652,0.22575371,0.19694088,0.21994987,0.24829802,0.3202506,0.16572975,0.1248433,0.07681245,0.112001084,0.2525097,0.25219223,0.23316307,0.1437241,0.23389791,0.271301
F#m,0.21976353,0.36208937,0.1340331,0.123319544,0.12026965,0.095326416,0.38520846,0.16238229,0.18641214,0.9316583,0.25371274,0.29497,0.27443328,0.26036665,0.18574351,0.15574116,0.18049754,0.14308597,0.19157295,0.26058048,0.23546764,0.14990023,0.30378425,0.31594795
F#m,0.312474,0.54987276,0.24826545,0.24653782,0.18703136,0.15704495,0.48399112,0.17837732,0.25587976,0.86534977,0.3225369,0.44556704,0.31400555,0.28011826,0.29103303,0.2005964,0.15011914,0.20842326,0.25261772,0.22555497,0.29293713,0.2066807,0.30134895,0.38415858
F#m,0.25074798,0.493886,0.15442504,0.12275635,0.13739808,0.116300456,0.7897005,0.14947093,0.17924415,0.29241884,0.28610536,0.49326724,0.25548893,0.20194268,0.20136467,0.19966216,0.14971812,0.14724188,0.2939223,0.21305676,0.18669519,0.1345501,0.28591222,0.41135386
F#m,0.16054203,0.9650735,0.12295702,0.083485514,0.06621998,0.07111218,0.35040325,0.12565981,0.18079607,0.27755332,0.14207803,0.18161823,0.25770205,0.11748548,0.2065091,0.15686117,0.0846242,0.10927443,0.079856955,0.18489374,0.24285221,0.22253565,0.24334428,0.28325212
F#m,0.16430855,0.9488738,0.17474987,0.08065711,0.08589319,0.101176746,0.53743213,0.15253799,0.20446332,0.374769,0.18403545,0.16979134,0.26668736,0.13082993,0.19359125,0.13651434,0.13083835,0.16071592,0.110838175,0.21160936,0.3212074,0.2963185,0.28557158,0.28746882
F#m,0.14480768,0.9622094,0.11360569,0.06840664,0.068577185,0.083312325,0.384115,0.14475925,0.1408077,0.197276,0.13348958,0.14071861,0.26133776,0.11174881,0.17500634,0.118995726,0.13026553,0.16428436,0.08551414,0.26365227,0.2520565,0.2004844,0.260364,0.24272744
F#m,0.18225314,0.9396357,0.1131709,0.082708396,0.098420225,0.08971617,0.48503545,0.13498895,0.15737666,0.25310466,0.17926572,0.1858658,0.28167793,0.16024306,0.157574,0.13539872,0.16830349,0.12943703,0.17131163,0.2122203,0.23920654,0.1934639,0.2597314,0.3058884
F#m,0.20243439,0.9525722,0.15594539,0.07699468,0.104623504,0.08609429,0.44290012,0.1276027,0.17138715,0.48811102,0.1829611,0.27964196,0.2361364,0.12877165,0.1798101,0.11410947,0.11148058,0.105720416,0.18379349,0.15797435,0.21164711,0.18810907,0.22415176,0.30140635
F#m,0.2535635,0.94899225,0.17015406,0.100313984,0.13712467,0.1421482,0.73965657,0.18084702,0.19478548,0.68683165,0.22275017,0.26537678,0.32474247,0.09662367,0.19120727,0.14003786,0.12522049,0.16700202,0.19085263,0.15612249,0.18732737,0.17208096,0.2594455,0.27260274
F#m,0.2574853,0.89668256,0.2237702,0.116196476,0.12581521,0.12487085,0.5349515,0.18205962,0.22881654,0.54678875,0.22047797,0.2974294,0.28408226,0.16061446,0.22869678,0.17249407,0.15074605,0.14722212,0.25020292,0.21701355,0.24415867,0.27682954,0.24346073,0.30980527
Fm,0.36010075,0.23075232,0.18078923,0.2083111,0.14656605,0.8095466,0.13223031,0.16344531,0.8668633,0.23696251,0.30587804,0.28943408,0.25461328,0.23664589,0.17322598,0.1453188,0.10395162,0.25811535,0.12960698,0.099480845,0.15971789,0.22017539,0.31274906,0.27907124
Fm,0.98101,0.14944674,0.13603497,0.10836706,0.093951635,0.4584082,0.08434448,0.11318583,0.31547335,0.15332848,0.17250992,0.21343027,0.06737652,0.1639464,0.16682339,0.13239294,0.11186149,0.19221057,0.11771294,0.1278109,0.1469289,0.2236551,0.24438797,0.2925565
Fm,0.9588801,0.14486612,0.14982393,0.09769114,0.10639526,0.65170884,0.10401952,0.11147181,0.33307126,0.13953623,0.21209149,0.18278918,0.08014181,0.17218734,0.22648561,0.11647176,0.11319708,0.25150424,0.15088542,0.12925737,0.10523805,0.16550362,0.29447645,0.2283906
Fm,0.93752354,0.19109166,0.16011211,0.12363716,0.11766995,0.712333,0.09917614,0.13927472,0.30562204,0.15345791,0.16737445,0.19094159,0.09857172,0.29784063,0.27280116,0.16835278,0.16798377,0.21624973,0.16566524,0.24283037,0.2387025,0.2706989,0.2905584,0.3026969
Fm,0.97075427,0.19405153,0.13621522,0.10698507,0.08924577,0.6106541,0.07353848,0.09635024,0.4202301,0.1540216,0.15952823,0.18954892,0.07761854,0.2507421,0.22153334,0.16205966,0.11021374,0.2549912,0.10158718,0.13596407,0.13597728,0.24065447,0.2650285,0.2984708
Fm,0.94143164,0.17234358,0.11506102,0.10638093,0.1157862,0.48873103,0.0946213,0.10551638,0.25270122,0.16500755,0.20668773,0.20560859,0.14852262,0.17123197,0.16842417,0.17554256,0.20229405,0.12782799,0.13627994,0.15926847,0.17156027,0.2633529,0.3367528,0.2838592
Fm,0.9607691,0.18116076,0.13320327,0.12090895,0.08586128,0.3758866,0.09300994,0.110858284,0.21221763,0.13705862,0.19283882,0.19635333,0.11029188,0.25133032,0.21719801,0.21811181,0.1343123,0.088880345,0.13967203,0.17245598,0.20335741,0.21063277,0.3221625,0.3003646
Fm,0.9655279,0.1859702,0.10899345,0.11374629,0.13154066,0.45965904,0.09357854,0.1572316,0.42448124,0.13636836,0.16218199,0.25355256,0.08539629,0.24825549,0.17451392,0.1574217,0.17813908,0.2216284,0.15432096,0.16911311,0.22196026,0.2057404,0.27176726,0.30912483
Fm,0.96004516,0.16204369,0.11676221,0.10253983,0.114858545,0.46372354,0.08056323,0.13712698,0.4119519,0.12904498,0.19304474,0.26536477,0.09657909,0.17247845,0.18710452,0.099915676,0.10618419,0.2677509,0.094252884,0.087475404,0.21492463,0.16682443,0.3027806,0.2995782
Fm,0.92398053,0.19079472,0.1371602,0.14928947,0.1488861,0.57329595,0.10616578,0.22059645,0.59924823,0.1437626,0.18964829,0.31835634,0.15181702,0.2533314,0.20509167,0.17649171,0.15937366,0.23770128,0.12498138,0.16427732,0.3110476,0.145888,0.2684128,0.33070177
Fm,0.2562238,0.182253,0.17169146,0.14959945,0.15800041,0.86534405,0.1319507,0.1553104,0.31596932,0.19189253,0.30641028,0.26150134,0.22213396,0.17724885,0.16850775,0.1221943,0.1462195,0.27062047,0.13860372,0.15481757,0.12655598,0.1781302,0.3449004,0.28255266
Fm,0.22915424,0.12747213,0.11165744,0.10057491,0.0913297,0.9012569,0.0885157,0.09580938,0.67298025,0.12191267,0.16433406,0.19274627,0.2507528,0.21982825,0.19974121,0.15130432,0.14201385,0.22571191,0.1645918,0.16177294,0.21924004,0.17391287,0.26714334,0.31005204
Fm,0.26985952,0.14541733,0.12830012,0.11060623,0.30420297,0.8772057,0.09758659,0.17475496,0.3125323,0.16684783,0.2671681,0.259317,0.2554362,0.16897917,0.1437789,0.11347189,0.07288297,0.23548044,0.11685034,0.20033336,0.24383824,0.19692585,0.32795617,0.30862674
Fm,0.30194783,0.18757923,0.19331506,0.15754801,0.34210172,0.9128003,0.13005239,0.1696235,0.2999454,0.18526725,0.2522975,0.26080465,0.28890932,0.2551957,0.25646868,0.21091816,0.08900714,0.19464634,0.1696463,0.18000533,0.20117588,0.22555041,0.26634485,0.3055629
Fm,0.23786768,0.15851332,0.15192384,0.13915217,0.34253508,0.95211124,0.1384181,0.15611282,0.290486,0.17948048,0.25775355,0.2609201,0.27792716,0.1985767,0.17697348,0.16435613,0.11252067,0.14064541,0.19027625,0.1855009,0.22478765,0.238385,0.28237963,0.2721856
Fm,0.5694614,0.18932891,0.1523471,0.1388068,0.116748005,0.84350514,0.13204382,0.15360235,0.32986897,0.18308839,0.2569467,0.4298056,0.2629142,0.21488363,0.20351423,0.113788545,0.10239093,0.2657641,0.16164587,0.21236324,0.20423059,0.20527345,0.3155327,0.35603693
Fm,0.57006955,0.2155541,0.15492351,0.15880986,0.11818114,0.8480091,0.13469815,0.13499302,0.28705272,0.18662216,0.26542807,0.38090128,0.30907673,0.27219635,0.19760679,0.14310111,0.10539099,0.26404488,0.14067316,0.18718909,0.15075621,0.2111829,0.3193984,0.35942456
Fm,0.47706002,0.1919494,0.17854801,0.17742808,0.2811225,0.8050264,0.1414737,0.17387545,0.3012171,0.2054296,0.33617052,0.48810667,0.27244073,0.23855755,0.2190846,0.14925472,0.073040456,0.26500392,0.17372975,0.1920374,0.218279,0.2324515,0.3442302,0.37092876
Fm,0.43048963,0.1993606,0.20105496,0.15350951,0.30598447,0.94088626,0.1374165,0.19288002,0.21929412,0.21396716,0.22555839,0.23970328,0.27919632,0.24562377,0.20391245,0.20368126,0.14458008,0.13770434,0.19381887,0.2320585,0.25452578,0.26094183,0.23244551,0.24561736
Fm,0.30806,0.16957834,0.14680324,0.106749415,0.13272855,0.89144087,0.09931693,0.11438708,0.22106266,0.17221363,0.19346231,0.2020443,0.2917407,0.28767082,0.22400685,0.16561544,0.1457103,0.22718552,0.13450739,0.17316456,0.3005278,0.24075639,0.31091923,0.31204143
Fm,0.37385577,0.1631806,0.1713495,0.118428186,0.12011547,0.89253765,0.10872142,0.15262799,0.35889754,0.16805105,0.20260265,0.20877036,0.24725005,0.22359861,0.22625625,0.1496069,0.14286707,0.223608,0.1375807,0.2151256,0.28388762,0.21844515,0.30554593,0.29310626
Fm,0.29595068,0.14588845,0.16896994,0.11899505,0.30526003,0.8527338,0.09060753,0.18716536,0.35715282,0.16746241,0.19102386,0.2604973,0.26104352,0.19832952,0.24971949,0.15431602,0.05134839,0.29125512,0.12752138,0.19646537,0.2456709,0.26807728,0.26265278,0.3389843
Fm,0.5375117,0.23698495,0.2014929,0.12751864,0.13120887,0.87894243,0.12909536,0.13124792,0.216429,0.2481416,0.21619025,0.32560757,0.29556203,0.28896987,0.26311097,0.15773997,0.10719483,0.22094798,0.1359946,0.12226998,0.2138454,0.25010967,0.22561142,0.31006813
Fm,0.57136494,0.19361196,0.15837498,0.120029494,0.13718417,0.8385426,0.10454879,0.16696274,0.38702324,0.23062482,0.23127723,0.3541102,0.29563457,0.23972623,0.20756623,0.13107176,0.12818792,0.2585771,0.1298784,0.17957483,0.2691118,0.2328869,0.2812742,0.35088116
Fm,0.572615,0.20950349,0.19845004,0.14298311,0.28134146,0.87550795,0.12905376,0.19616516,0.29954723,0.23929822,0.26717085,0.40629423,0.27099982,0.24776825,0.2108624,0.13196969,0.06883851,0.23286197,0.16092308,0.17278638,0.25224984,0.20416543,0.3013492,0.31858626
G,0.1919475,0.21228729,0.87767094,0.18796782,0.105921164,0.12030656,0.25741434,0.48450112,0.1850668,0.22476001,0.21852438,0.48906055,0.2762586,0.2922247,0.1965675,0.22357607,0.13054967,0.16420315,0.17906938,0.15951754,0.23249497,0.22452654,0.3117728,0.30369344
G,0.22022219,0.22412305,0.7559093,0.19170901,0.15431862,0.150264,0.14600004,0.94592524,0.22204977,0.27957168,0.21604788,0.2789336,0.2697771,0.23642115,0.1780062,0.22424205,0.20232026,0.1694967,0.15155557,0.14055634,0.16598919,0.21453726,0.21321966,0.23895057
G,0.1414005,0.16332355,0.92382383,0.17089884,0.09674617,0.10866026,0.15099367,0.74101806,0.21888357,0.19046736,0.15641703,0.25091994,0.17975074,0.18961364,0.16631827,0.17694348,0.12185236,0.14321353,0.2108323,0.17709424,0.24299553,0.2419699,0.19510707,0.23336276
G,0.15908422,0.18526462,0.96530706,0.15361378,0.11616962,0.12090116,0.1536302,0.56901574,0.17843102,0.26076198,0.20519504,0.31188264,0.19429268,0.24966396,0.097785905,0.1595131,0.14263722,0.1409521,0.16343503,0.17136015,0.1637749,0.2347325,0.28885174,0.24252169
G,0.21724163,0.19502869,0.81772995,0.1956085,0.15581718,0.17076424,0.1740961,0.8303416,0.27812687,0.23839799,0.22706562,0.32936144,0.2834485,0.24397452,0.20005819,0.22630419,0.20202188,0.21303613,0.20231065,0.2098549,0.34336773,0.28230345,0.29502797,0.2849602
G,0.16333605,0.21244086,0.89681846,0.14201397,0.104932405,0.10475753,0.17449152,0.9043278,0.21806689,0.1881217,0.14895575,0.18674421,0.24348748,0.28508544,0.13592198,0.19675063,0.14078048,0.123938054,0.16965778,0.12978835,0.27459404,0.19089824,0.18697658,0.18752553
G,0.22048412,0.22900805,0.93781775,0.17249605,0.1181439,0.12860532,0.15215649,0.7268871,0.26078075,0.30287096,0.21249388,0.26056528,0.21897884,0.22615016,0.14013305,0.18685912,0.11757837,0.13586374,0.15516621,0.19513756,0.25213134,0.290619,0.22716887,0.23107865
G,0.19639188,0.18396541,0.76818913,0.17210922,0.11158477,0.1505557,0.17255469,0.89607483,0.20821032,0.20073804,0.18529034,0.5310136,0.24227789,0.21159975,0.14520954,0.17374527,0.1356639,0.18638736,0.15676211,0.15791519,0.2289073,0.14620939,0.25745595,0.30390874
G,0.24300079,0.25476804,0.7211245,0.16531257,0.13950321,0.1701493,0.21356045,0.823278,0.2283973,0.2434657,0.20166229,0.6381202,0.29422432,0.29833862,0.18389496,0.14501137,0.16004556,0.17246665,0.19904059,0.19838907,0.20922245,0.14310852,0.23730211,0.261391
G,0.29512087,0.3031882,0.6832084,0.23738514,0.19002399,0.21805406,0.24281746,0.85572547,0.31269434,0.2800035,0.2835805,0.63085437,0.32198957,0.320461,0.19026025,0.2177069,0.19590868,0.20074385,0.20146638,0.17653455,0.27570453,0.22339718,0.33668983,0.26614094
G,0.22781265,0.23917262,0.9433012,0.24901676,0.14865455,0.13076979,0.20322706,0.39640826,0.258397,0.38751587,0.23459163,0.33676338,0.21426383,0.21197432,0.15538669,0.1780408,0.1258017,0.11559536,0.13612299,0.18857181,0.18468802,0.17105813,0.1842331,0.28534856
G,0.18756086,0.2028723,0.8323102,0.17207797,0.12955154,0.12997255,0.15614936,0.7657298,0.23252128,0.22335258,0.16454989,0.4625629,0.25783184,0.26629868,0.19692872,0.20422508,0.18702413,0.17586249,0.18216641,0.22177598,0.20298925,0.16465642,0.22080505,0.30462787
G,0.16227137,0.16336383,0.99093497,0.17919041,0.11754857,0.10661702,0.13173759,0.6884726,0.19493581,0.21441278,0.14908949,0.23804398,0.21402234,0.18741767,0.04193549,0.2112111,0.15284416,0.12548539,0.14604509,0.15241413,0.22720675,0.23431146,0.18400948,0.25734246
G,0.1285832,0.12828466,0.9710292,0.15437296,0.09324901,0.09190087,0.10794901,0.3563829,0.14226875,0.19927111,0.11078521,0.24201661,0.23316507,0.19533958,0.0981558,0.2367783,0.15467732,0.14498517,0.132631,0.12000267,0.24356164,0.20571408,0.18364453,0.2722133
G,0.13529927,0.1500173,0.9176596,0.15809749,0.097833894,0.09808142,0.14975546,0.85564727,0.19489026,0.26917833,0.13673872,0.2842259,0.19707544,0.19177797,0.1310962,0.24328779,0.13554673,0.1223452,0.115079746,0.1706739,0.2508508,0.179348,0.17924303,0.25944388
G,0.18957755,0.20376489,0.9024062,0.19159323,0.13134146,0.13211578,0.14930287,0.7413711,0.27928236,0.23828782,0.2035813,0.28224212,0.2468505,0.2701468,0.15112145,0.20959309,0.19037978,0.17635751,0.11738155,0.21130306,0.33762088,0.22642665,0.2561264,0.27666646
G,0.21827348,0.24501052,0.95619303,0.19459145,0.12877806,0.15159604,0.16459638,0.696769,0.23546536,0.23972042,0.2535574,0.27686733,0.27526206,0.32449532,0.14385661,0.22704235,0.16103426,0.18906315,0.19348367,0.15500139,0.30237055,0.26663342,0.33831492,0.29989138
G,0.24248914,0.2198185,0.86517465,0.15097314,0.11868664,0.119711496,0.234644,0.4656496,0.19061759,0.29568526,0.22674029,0.6646742,0.24662653,0.21807604,0.2010617,0.1381495,0.11992988,0.10013107,0.15741411,0.23828253,0.1994519,0.1519988,0.1993653,0.3086646
G,0.116515175,0.15668613,0.9377225,0.16281597,0.13157819,0.12229855,0.19537169,0.50322956,0.17209262,0.1997864,0.12318288,0.42543498,0.15657161,0.23493801,0.15359062,0.19687085,0.18965884,0.17864504,0.1979946,0.1378522,0.2092401,0.16105683,0.16681919,0.2903122
G,0.1482736,0.1602887,0.896158,0.14130555,0.106846616,0.10418636,0.18298905,0.72167885,0.15200953,0.17228793,0.15772244,0.3895237,0.22159277,0.22577594,0.18097974,0.19309163,0.14616184,0.13259187,0.13201565,0.22029918,0.1656574,0.19227345,0.25055814,0.2992696
G,0.12837034,0.14551555,0.84102935,0.120843805,0.110365726,0.112293735,0.15864627,0.70326895,0.16353922,0.21297015,0.16072462,0.47681138,0.16999209,0.20917654,0.23071864,0.16675465,0.18069363,0.16904004,0.16186182,0.21315986,0.19557312,0.28603315,0.23175038,0.2768137
G,0.23218012,0.21727557,0.49393034,0.18749093,0.14605698,0.13764755,0.24107581,0.8620949,0.2718165,0.24538542,0.23205666,0.69962853,0.28544924,0.26540273,0.18190834,0.20138818,0.16788265,0.1620004,0.1971813,0.21955469,0.22309023,0.20866032,0.2646746,0.22383052
G,0.22797814,0.19075815,0.62076116,0.19575895,0.1543631,0.23106895,0.21299034,0.76540506,0.21725984,0.2185193,0.19679837,0.81758416,0.21271832,0.19227214,0.19400935,0.1587573,0.17546016,0.27491945,0.14602944,0.23847258,0.2018079,0.1462006,0.20140274,0.2179834
G,0.21242552,0.20737305,0.67145073,0.17685744,0.13214822,0.16240162,0.20992406,0.8074852,0.21054415,0.24487694,0.20283337,0.7040504,0.22632284,0.23419051,0.15286852,0.18608506,0.15106837,0.17955498,0.15310325,0.24535196,0.22246128,0.18133971,0.25556627,0.2746881
G,0.2420851,0.24265245,0.7363148,0.21729104,0.12381114,0.15007737,0.2463028,0.62106663,0.21078907,0.3187119,0.20254336,0.8191047,0.22130553,0.26303923,0.21395478,0.21764727,0.1293855,0.1424168,0.15105237,0.23568764,0.21744774,0.25279072,0.21794717,0.2511107
G#,0.5680709,0.33010486,0.2195167,0.7614647,0.34597102,0.11922863,0.12993735,0.20367679,0.9083336,0.67856765,0.3221515,0.30173975,0.15198585,0.18412784,0.2282299,0.21296889,0.07603374,0.10873537,0.092289776,0.14480424,0.1586426,0.10398571,0.23692243,0.2524069
G#,0.25608304,0.16081022,0.14739645,0.6537417,0.097360484,0.075012386,0.08851126,0.13690214,0.94844157,0.16587462,0.19565696,0.18272251,0.22532173,0.23210785,0.21980076,0.21015112,0.12519547,0.108513884,0.12764607,0.14498986,0.13886121,0.17848587,0.21092522,0.27081254
G#,0.2345339,0.15206099,0.13554563,0.82088757,0.07951298,0.08010411,0.08292038,0.11730067,0.7050946,0.1369821,0.15025064,0.1714381,0.24764045,0.24922356,0.22576423,0.22217904,0.13144664,0.1501898,0.1469463,0.16443737,0.27316388,0.18863438,0.20020404,0.27903143
G#,0.24505383,0.13038413,0.114890344,0.7307894,0.080517486,0.06100471,0.08494692,0.14379345,0.9108283,0.16966705,0.18849097,0.23331206,0.22239853,0.15108068,0.12845308,0.30597654,0.085146084,0.078722805,0.1316583,0.20204864,0.1351669,0.2026398,0.20129369,0.27532253
G#,0.9433179,0.44379926,0.23670533,0.30015844,0.16996476,0.12810764,0.14558913,0.23306467,0.67327344,0.54901445,0.37552795,0.26772693,0.12142885,0.1686558,0.19951937,0.16987474,0.12141801,0.118070506,0.13342202,0.21586283,0.21909027,0.19802108,0.31986475,0.20634332
G#,0.9677931,0.38844824,0.14841458,0.24989504,0.14325762,0.09149321,0.09543642,0.17624371,0.33702073,0.22881408,0.26587853,0.23950174,0.08624512,0.11911101,0.2145044,0.13933429,0.10683983,0.13122928,0.13383721,0.22916381,0.265421,0.25074768,0.277697,0.30630293
G#,0.6738597,0.34642848,0.1604622,0.5543944,0.24576232,0.12676996,0.120056696,0.19511357,0.8995296,0.5555418,0.32841405,0.28265798,0.25442827,0.19260235,0.17034921,0.29976937,0.15915017,0.18278074,0.1434081,0.20081367,0.16804509,0.102255866,0.27809763,0.28115243
G#,0.90670675,0.4076144,0.19374454,0.49812958,0.27226913,0.21207426,0.14652088,0.2127427,0.6040064,0.3369064,0.3776195,0.36816373,0.14062336,0.18957826,0.2583526,0.21756133,0.17179848,0.33919758,0.20695747,0.2241282,0.27672845,0.20907272,0.31307063,0.29967722
G#,0.8344175,0.2242455,0.2007644,0.69644374,0.14214829,0.11216279,0.14701974,0.21826477,0.6455278,0.22104135,0.35613286,0.37731466,0.21465737,0.24367006,0.23431894,0.21022372,0.14830022,0.15919143,0.20504604,0.18537314,0.2199837,0.26785493,0.216998,0.37623814
